"GDLCODE","2025.fies.urb","2025.fies.rur","2030.fies.urb","2030.fies.rur","2020.pop.urb","2020.pop.rur","2025.pop.urb","2025.pop.rur","2030.pop.urb","2030.pop.rur","2020.stunt","2025.stunt","2030.stunt"
"POLr105",0.201064876047894,0.190819916315377,0.0143202929757535,0.574321459280327,99914,100138,99253,100334,99875,100429,0.319932665443048,0.787868794053793,0.918246778659523
"POLr106",0.339313074480742,0.74126561684534,0.0905116642825305,0.571675170212984,100169,100663,100697,99625,99950,100085,0.530449683079496,0.776711377082393,0.824365334352478
"POLr107",0.829269505105913,0.681964095449075,0.154816452646628,0.0706985366996378,100271,100065,99868,100314,100763,100423,0.351194602437317,0.179632459068671,0.646835087565705
"POLr108",0.264742804225534,0.839252278907225,0.383942711399868,0.0559744641650468,100260,100318,100428,99753,99953,99991,0.817100269254297,0.980790985515341,0.750014710472897
"POLr109",0.492216604296118,0.509973228909075,0.257852138252929,0.0767940289806575,99770,99833,99928,100610,99423,99753,0.775261014001444,0.144347270019352,0.280420687515289
"POLr110",0.465443312190473,0.85101887350902,0.791266814572737,0.276481705717742,99923,99870,100193,99827,99667,99900,0.0593450963497162,0.491992205614224,0.25350474496372
"POLr111",0.970171740045771,0.298639749409631,0.442650842480361,0.113539716694504,99824,100321,100416,99977,100084,100244,0.815283166011795,0.366027986397967,0.612190570682287
"POLr112",0.277483954327181,0.0277235971298069,0.462420974858105,0.0473978689406067,100293,100428,99890,100204,100030,99926,0.592005882179365,0.650867207441479,0.654849627288058
"POLr113",0.526602697791532,0.706356201786548,0.225096335168928,0.178670929046348,99979,100287,100168,100084,99669,100484,0.822328861104324,0.0814124888274819,0.192053989740089
"POLr114",0.45433355611749,0.702565126121044,0.871840956853703,0.389145449502394,99580,100187,100433,100335,99567,100165,0.205062287626788,0.404191519366577,0.468059775652364
"POLr115",0.315846495563164,0.675230036489666,0.737667842069641,0.606280561769381,99608,99868,100181,100321,100585,99901,0.533985934453085,0.0308485880959779,0.791480233194306
"POLr116",0.852889403467998,0.543415909865871,0.448982481844723,0.608495508786291,100471,99789,99794,100163,100315,100193,0.515016939258203,0.569750675465912,0.652220499934629
"PRTr101",0.12555440235883,0.46626740694046,0.24662478081882,0.264706370653585,100464,100499,99861,99973,99970,99943,0.458346521714702,0.918455658247694,0.253825293853879
"PRTr102",0.37991176196374,0.591258377302438,0.436824250500649,0.633338351268321,99295,100105,100140,99624,100393,100235,0.680708536412567,0.15300919720903,0.730323597788811
"PRTr103",0.772290190448985,0.150620272848755,0.623296992154792,0.94742154609412,100020,100073,100038,100118,99995,100024,0.0566230893600732,0.142028207657859,0.0116075451951474
"PRTr104",0.564885367872193,0.521256443113089,0.374756384873763,0.10005589062348,100013,100624,100072,99773,99771,100076,0.493117233039811,0.702335074776784,0.437370934756473
"PRTr105",0.661316158948466,0.826138548320159,0.585802623536438,0.747976022073999,100448,100018,99460,100096,99755,99982,0.687858221819624,0.975094702793285,0.598819311941043
"PRTr106",0.769250062527135,0.0908525986596942,0.054569617845118,0.586093751015142,100130,99627,99761,100019,100317,100236,0.977231900440529,0.649012733250856,0.725903143873438
"PRTr107",0.591269697295502,0.667555056978017,0.631833661347628,0.988693521590903,100127,99815,99860,100090,100049,100219,0.854473856044933,0.156624515773728,0.869294915348291
"PRYr101",0.102645669365302,0.105700966902077,0.690978721249849,0.49429882876575,100249,100623,99788,100244,99618,99610,0.0621098636183888,0.870633659884334,0.0898412407841533
"PRYr102",0.455357874277979,0.443244325229898,0.328358666971326,0.0724522455129772,100116,100401,99984,99586,100557,100050,0.00767754903063178,0.117151955142617,0.112770436797291
"PRYr103",0.144755968824029,0.819376587867737,0.752452909015119,0.459997778991237,99933,99347,100426,99233,100120,100443,0.228748850291595,0.0209903307259083,0.810801038751379
"PRYr104",0.832106946501881,0.773874643957242,0.914117386564612,0.330074428580701,99811,100113,99858,100066,99746,100481,0.88536300836131,0.315303226001561,0.383246063720435
"PRYr105",0.247717328602448,0.10828333417885,0.150447955122218,0.836360063403845,99633,100182,100190,100320,100272,99647,0.692844943841919,0.984781462932006,0.889871900202706
"PSEr101",0.250826942035928,0.649767335737124,0.642649479908869,0.320487667806447,100004,100020,100072,100168,99055,99901,0.00255392631515861,0.57783525204286,0.0212239758111537
"PSEr102",0.870120718842372,0.932305885944515,0.460802896646783,0.478648528689519,99939,99991,99722,99912,99795,99825,0.571252193301916,0.837658235570416,0.734739095903933
"PSEr103",0.471397404326126,0.239046961534768,0.804833629867062,0.0407278186175972,100017,100244,99619,100157,99678,100419,0.322002649307251,0.794801781419665,0.38222407293506
"PSEr104",0.542572630336508,0.606859622290358,0.387952970573679,0.587330265436321,99992,100204,99298,99552,99935,99776,0.779660874744877,0.927361091598868,0.36096775950864
"PSEr105",0.524473831988871,0.730824579950422,0.494073045905679,0.378791802097112,100433,99706,100071,100279,99885,100083,0.464308690279722,0.744726419914514,0.637520472286269
"PSEr106",0.912976579042152,0.926220163470134,0.528196905972436,0.953877937281504,99955,100772,100024,99790,99855,100134,0.913772947154939,0.209960700711235,0.303109212312847
"QATt",0.61738354107365,0.270878145704046,0.494369932916015,0.987156042363495,100132,100797,100113,100249,100452,99997,0.547141860704869,0.0130902889650315,0.495493820169941
"ROUr101",0.307854099432006,0.0520936022512615,0.425323572941124,0.337623275816441,100396,99855,99801,99371,99917,99170,0.460383378900588,0.746687736362219,0.479852031450719
"ROUr102",0.549066684907302,0.837625606916845,0.0631576457526535,0.318120609270409,99771,99892,99843,99905,100098,100145,0.640247012255713,0.220966065535322,0.46533202053979
"ROUr103",0.420134003972635,0.82029401906766,0.493050180608407,0.645251199603081,99655,100835,100167,99547,100026,100073,0.569190675625578,0.564215843100101,0.870056864572689
"ROUr104",0.825065628159791,0.433551575988531,0.963809753768146,0.296188736334443,100342,99974,99754,100460,99934,99548,0.109201627084985,0.655603566672653,0.40086435386911
"ROUr105",0.998683145502582,0.917773485183716,0.885098785627633,0.650589143391699,99960,100605,100135,100029,99585,100196,0.367725343210623,0.785874002845958,0.979913590708748
"ROUr106",0.531249471008778,0.162836408475414,0.276617896044627,0.316365920240059,99969,100114,100038,100434,100430,99170,0.984311390435323,0.824531791964546,0.176881535211578
"ROUr107",0.195778489345685,0.0188566413708031,0.325492731994018,0.487101490842178,100185,100152,100644,100134,99876,100937,0.632375931367278,0.718211014289409,0.113067203434184
"ROUr108",0.70960996276699,0.31255755154416,0.560652753338218,0.183092776685953,100396,99633,99738,100159,100006,100081,0.250385753810406,0.273892457829788,0.286694285226986
"RUSr101",0.978453579358757,0.460687992628664,0.375211734557524,0.948526064865291,99833,99881,99995,99944,99908,100619,0.147686993004754,0.655362626770511,0.49300471576862
"RUSr102",0.363012894755229,0.278309370391071,0.437428904231638,0.0705143751110882,100042,100109,99803,99417,99866,99119,0.202216500183567,0.40157824405469,0.536400994751602
"RUSr103",0.794444510247558,0.395381559384987,0.0429556875023991,0.583216867176816,99781,100559,99967,100394,99883,99841,0.1970549300313,0.109033973654732,0.705668879672885
"RUSr104",0.362407574430108,0.259737213607877,0.894100323319435,0.430755460634828,99518,99715,100271,99378,99821,100502,0.569663721835241,0.374040943570435,0.99426403734833
"RUSr105",0.623159060254693,0.701383529463783,0.728672228055075,0.219287147279829,100782,100290,99749,100561,100547,100117,0.235980509780347,0.1175891389139,0.89093886455521
"RUSr106",0.340466990601271,0.706273888004944,0.263198150321841,0.527296900982037,99715,100106,99583,100253,100220,100021,0.662162124179304,0.505416746716946,0.208353849826381
"RUSr107",0.919925767462701,0.385986759560183,0.133254436543211,0.378038644790649,99885,99680,99718,100148,100343,100437,0.920154958264902,0.853791465284303,0.225373469060287
"RUSr108",0.975390833569691,0.406870182137936,0.0430223129224032,0.319301081355661,99886,100245,100132,99635,99915,99665,0.730916586704552,0.525246839504689,0.141604942269623
"RWAr101",0.86927432147786,0.344498873921111,0.902732664952055,0.386788055300713,99894,99538,100244,99814,99897,100149,0.745563598815352,0.980965554015711,0.0375970776658505
"RWAr102",0.18190453434363,0.495573681779206,0.726698225364089,0.81118362233974,100186,99538,100043,99386,99481,100076,0.913973883260041,0.662124354625121,0.383695712313056
"RWAr103",0.671670160721987,0.800150939496234,0.25611483049579,0.0195550885982811,100384,100181,100335,99428,100170,100039,0.18880713544786,0.81627112464048,0.108032931340858
"RWAr104",0.313679673243314,0.621431474108249,0.907380973221734,0.929207066772506,100280,99409,100175,100291,100424,100218,0.326425563544035,0.455782769015059,0.322775331325829
"RWAr105",0.541554371127859,0.346550383139402,0.205314783612266,0.0299766196403652,100124,99571,99589,100219,99376,100769,0.522082855692133,0.941825875313953,0.174316635355353
"SAUr101",0.0572288068942726,0.384163493756205,0.958823582390323,0.932353661395609,99927,100316,99943,100713,100655,100139,0.113741199718788,0.755193842342123,0.772939855698496
"SAUr102",0.146150334505364,0.84209172707051,0.31057452224195,0.281544000608847,100218,100300,99962,99780,100033,100612,0.00270525342784822,0.701772132189944,0.62000472494401
"SAUr103",0.724116776604205,0.301959671080112,0.951986786909401,0.755186754511669,99758,100546,99456,99924,100617,100370,0.314614238915965,0.695766306947917,0.56564398878254
"SAUr104",0.531671826727688,0.242875273805112,0.0762463628780097,0.11938165128231,100356,99929,100087,100127,100056,100407,0.6728831815999,0.00876034423708916,0.204440682660788
"SAUr105",0.42488274211064,0.522799670696259,0.500318680657074,0.18171008862555,100278,99960,99744,99643,100140,99968,0.0684517228510231,0.456090259132907,0.873034018091857
"SDNr101",0.0832416282501072,0.506543969502673,0.417902550427243,0.806768740760162,100036,99888,100067,100479,100276,99608,0.40410787682049,0.202922532567754,0.845408442430198
"SDNr102",0.652980764396489,0.0815423137973994,0.832521138479933,0.0629659143742174,100064,100190,99934,100207,100196,100173,0.028682183008641,0.979257240891457,0.235882547451183
"SDNr103",0.00807400909252465,0.207668322371319,0.558584653539583,0.695811259094626,100029,100048,99277,99908,99588,100235,0.495301079703495,0.078210920561105,0.177644728915766
"SDNr104",0.336953353602439,0.0185417567845434,0.424793654121459,0.279379337793216,99753,100091,100268,100044,99916,100283,0.903570854570717,0.0926325712352991,0.508303512120619
"SDNr105",0.773284512106329,0.269907478010282,0.367785678710788,0.840921067399904,100067,99763,99847,100057,100368,99641,0.421498739626259,0.753854491747916,0.795935147907585
"SDNr106",0.913819136796519,0.78369751595892,0.646075244294479,0.307583072688431,99927,100280,99782,100342,100217,99138,0.108229008736089,0.0505929510109127,0.796329601667821
"SDNr107",0.787640552734956,0.594127640360966,0.0302789765410125,0.997273597400635,99545,100042,100429,99843,99685,100179,0.803471809718758,0.819831455126405,0.703854448162019
"SDNr108",0.68092040787451,0.712653000140563,0.791575238807127,0.0928383385762572,100409,99727,100096,99894,99455,99680,0.377385404426605,0.16914391098544,0.705439451616257
"SDNr109",0.684944469248876,0.44278253056109,0.606924511259422,0.647587535437196,99845,99976,98952,100164,100080,100169,0.911010993644595,0.870043568080291,0.442223055055365
"SDNr110",0.936852470273152,0.561797084985301,0.674537051469088,0.603528732433915,100476,100131,100249,100046,100170,100427,0.119159948080778,0.0379946357570589,0.356795948231593
"SDNr111",0.34410823462531,0.486907889833674,0.685804937733337,0.816678784787655,100473,99776,99733,99813,100515,99877,0.079103197902441,0.828827382763848,0.135642235865816
"SDNr112",0.144805042305961,0.605040611000732,0.250469353049994,0.845748503459617,100256,100110,100233,99553,99594,99963,0.0165732312016189,0.927491519134492,0.991049370728433
"SDNr113",0.561087252805009,0.871130127226934,0.272091087186709,0.248171747196466,99794,100470,100334,99729,100098,100377,0.590737195452675,0.396494181361049,0.091826326912269
"SDNr114",0.816606205655262,0.797484067035839,0.0401692087762058,0.195898616919294,99916,100016,99523,99671,100645,99501,0.795261856401339,0.498982258839533,0.81017979211174
"SDNr115",0.811675438890234,0.483762960648164,0.227722476236522,0.446790378075093,100209,99859,100048,100448,99854,99985,0.207079920219257,0.000486727803945541,0.249225613893941
"SENr101",0.399384778458625,0.141121754422784,0.0924224704504013,0.927888944279402,100240,99386,100425,99723,99952,100217,0.346172760240734,0.665981518337503,0.748733756132424
"SENr102",0.787339552305639,0.86807576357387,0.57858051196672,0.928091439884156,100065,99824,99798,100334,100338,100181,0.574614224489778,0.863004070706666,0.356263591442257
"SENr103",0.608439261792228,0.123231476638466,0.636332877445966,0.795156235340983,99845,99964,99892,99833,99857,100219,0.108307431219146,0.248790650162846,0.0679040609393269
"SENr104",0.653849374502897,0.0160442930646241,0.418181181419641,0.522726375376806,99780,99433,100101,99731,99728,99899,0.827829416841269,0.816612031776458,0.0707758571952581
"SENr105",0.569538170704618,0.390642765909433,0.576641996856779,0.450941889546812,99711,99754,99892,100145,99906,100527,0.265417878283188,0.522887918865308,0.685684951022267
"SENr106",0.871337127638981,0.500879948493093,0.398144987411797,0.875022184103727,100389,100313,99761,100214,99656,99918,0.688417646335438,0.0597280417568982,0.566390295280144
"SENr107",0.155320714693516,0.235292079858482,0.266151748131961,0.133646363625303,99727,100299,99774,99633,100247,100683,0.540484480792657,0.330122183775529,0.372902832692489
"SENr108",0.134457715321332,0.741201347671449,0.181795968441293,0.280514033976942,99995,100179,99724,99935,99774,100166,0.382931803353131,0.0212682182900608,0.0313643547706306
"SENr109",0.234542993595824,0.537236947799101,0.168927872786298,0.245906951604411,99556,99779,100426,100600,99448,99546,0.230552145978436,0.620288837468252,0.529584194533527
"SENr110",0.775846218224615,0.60026738117449,0.394668156746775,0.377813390921801,99887,100187,99437,100249,99882,99762,0.994549133116379,0.334915260085836,0.233041239436716
"SGPt",0.711437948513776,0.867221566615626,0.810702084098011,0.9254254642874,99925,100561,99936,99598,99889,100112,0.917563123162836,0.434612383134663,0.939687558915466
"SLBt",0.620781361823902,0.597746558021754,0.875674546696246,0.925514833535999,99713,99765,99594,99871,100181,99677,0.91380118438974,0.881034737220034,0.160217382013798
"SLEr101",0.0405616867356002,0.0929293362423778,0.0400301334448159,0.157592602306977,100221,99814,100098,100563,99814,100192,0.912563704419881,0.429354687454179,0.176238238578662
"SLEr102",0.772615042282268,0.629868157673627,0.836665066424757,0.0202041193842888,100199,100399,99479,100914,99899,99460,0.456052057445049,0.929376909509301,0.845574473263696
"SLEr103",0.255855553783476,0.225095399888232,0.389847460668534,0.685839230660349,99862,99966,99993,100237,99627,99726,0.0182248917408288,0.180025148205459,0.290091561619192
"SLEr104",0.58924518013373,0.929067036369815,0.269799975212663,0.933715905295685,99949,100142,99787,99939,99501,100378,0.821692573605105,0.350512431468815,0.638045521685854
"SLEr105",0.377069752896205,0.683348369318992,0.740115534281358,0.539912151871249,99974,99898,100689,100443,99586,100369,0.633377702906728,0.10706479405053,0.73739250539802
"SLEr106",0.744045237312093,0.435934558743611,0.0218937278259546,0.699179973220453,99967,100632,100022,100430,100248,99893,0.00114718149416149,0.1344651626423,0.00754704372957349
"SLEr107",0.874335563508794,0.960976750822738,0.80892213084735,0.958824195666239,99913,100170,100321,100078,100328,99785,0.573798493016511,0.0233878642320633,0.904029873898253
"SLEr108",0.599990404210985,0.809055274818093,0.763361145975068,0.813735009403899,100044,99868,100272,99907,99361,99724,0.741013002814725,0.671060606371611,0.510670718969777
"SLEr109",0.504455662798136,0.996125316713005,0.402942847693339,0.356067446060479,100531,99320,99573,100040,99969,100133,0.931800741236657,0.711754188640043,0.162605487508699
"SLEr110",0.628253112081438,0.49134414200671,0.0965699760708958,0.818485305411741,100278,99728,99789,99935,100613,99546,0.318997191730887,0.82455096184276,0.608171118423343
"SLEr111",0.916096856351942,0.830261126626283,0.326644086977467,0.198353464249521,100026,100171,99771,99719,99659,100110,0.374401031294838,0.560568931046873,0.552910510916263
"SLEr112",0.249627436744049,0.122943096561357,0.0940522397868335,0.391305453144014,100760,99507,100368,100149,99863,100345,0.279440402518958,0.0667410346213728,0.574579002568498
"SLEr113",0.198370931437239,0.618212092202157,0.411331694573164,0.201636661076918,100289,100078,99947,99821,100174,100164,0.00558470748364925,0.904814929468557,0.393567527877167
"SLEr114",0.268658885732293,0.667717161588371,0.598956085275859,0.532705544261262,99604,100073,99832,100350,100137,100411,0.877885200548917,0.868642845889553,0.492926528677344
"SLVr101",0.255336763104424,0.305770903592929,0.94392372854054,0.380402945913374,100085,100385,100482,99833,99705,99678,0.868116759462282,0.0119426562450826,0.570352800423279
"SLVr102",0.535666106268764,0.451259652152658,0.336818120442331,0.804055951302871,100242,99646,99681,100071,99860,100467,0.568529091775417,0.453809692990035,0.403527669375762
"SLVr103",0.431484697619453,0.554083612980321,0.933734030462801,0.16789324930869,100437,99934,99986,100611,99900,100186,0.0064989416860044,0.202021170640364,0.405179814668372
"SLVr104",0.21243889676407,0.231987463310361,0.998564757406712,0.363428439479321,100302,100179,99898,99423,100337,100093,0.916668979683891,0.621174629544839,0.925453004892915
"SOMr101",0.339390099048615,0.347275662235916,0.255921820644289,0.536123879253864,100211,100370,99965,100337,99994,99988,0.86819089949131,0.736230209236965,0.232787876855582
"SOMr102",0.654397367266938,0.780591958202422,0.278606343083084,0.52185879740864,99843,99889,100115,99757,100547,100576,0.757949586724862,0.614609502488747,0.229471326572821
"SOMr103",0.801220928318799,0.456878668395802,0.60914021008648,0.946510907728225,99554,99906,99779,100029,100392,99854,0.661986093502492,0.896117423428223,0.317019504727796
"SOMr104",0.987641993444413,0.909573789918795,0.942744132596999,0.133702436927706,99488,100168,99882,100300,99648,99845,0.0682047633454204,0.994387799408287,0.310322197386995
"SOMr105",0.847202299162745,0.590265085687861,0.0260439272969961,0.569562882417813,99966,100039,99862,99585,99972,99425,0.861434980528429,0.543837972451001,0.278492817655206
"SOMr106",0.358879467705265,0.369630477158353,0.240873588249087,0.0794914124999195,99869,100457,99831,99858,100424,100213,0.621273894328624,0.0979227661155164,0.697402421152219
"SOMr107",0.865585398161784,0.337030135793611,0.0108803287148476,0.0183785553090274,100224,100390,99728,99682,99447,99972,0.252652846043929,0.384012179682031,0.662650950020179
"SOMr108",0.528055693022907,0.116194146685302,0.795000518904999,0.644238634733483,99285,100217,99602,100011,99854,99928,0.884676936315373,0.970917075639591,0.361210237722844
"SOMr109",0.543910069623962,0.418347659753636,0.289369721896946,0.276043000863865,100072,100796,100166,99785,100413,99451,0.307162797311321,0.0149858635850251,0.524386547738686
"SOMr110",0.79270575591363,0.140425529330969,0.970995502080768,0.445472701685503,99396,100488,100523,99482,100012,99874,0.126684769056737,0.215282562654465,0.284110397333279
"SOMr111",0.507391797844321,0.388354268623516,0.884892487432808,0.488761650631204,100121,99944,99884,100086,100095,100605,0.399518229067326,0.219279816374183,0.373629154870287
"SOMr112",0.89148695487529,0.583189806900918,0.260181134101003,0.973541373154148,99831,99908,100348,100167,99784,100205,0.845500588184223,0.646849082317203,0.531029513571411
"SOMr113",0.373263064306229,0.363888727966696,0.81370734446682,0.763005734654143,100111,99743,99637,100521,99515,99916,0.798215346643701,0.832159604178742,0.233808312099427
"SOMr114",0.247910875827074,0.323753156932071,0.0939784641377628,0.650482314638793,99932,100130,99772,100691,99515,99757,0.140878132777289,0.596630697604269,0.154122350271791
"SOMr115",0.754961182363331,0.4450157743413,0.629848467651755,0.779808640712872,99919,99776,99732,99986,100371,100065,0.329674917273223,0.721898411633447,0.0281802557874471
"SOMr116",0.17490498139523,0.519895985256881,0.75524865090847,0.356581458821893,100119,99910,100069,99867,100335,100394,0.142593345837668,0.219139066059142,0.694265491561964
"SOMr117",0.404200416523963,0.0784947942011058,0.316309474874288,0.0772957855369896,100228,99970,99895,99707,99868,100290,0.35597677831538,0.193328004097566,0.0485439291223884
"SOMr118",0.930361397797242,0.013985559111461,0.508515248307958,0.546839779708534,100339,100102,99764,100127,100149,99848,0.843135356204584,0.268731926567852,0.705282650189474
"SRBr101",0.936719116987661,0.50510964798741,0.724062260473147,0.070121327182278,100164,99735,99762,100225,100371,99589,0.619756454601884,0.123814696446061,0.925659275380895
"SRBr102",0.0478839748539031,0.834118147147819,0.494857163866982,0.290684206876904,99543,99269,99687,99790,100776,99608,0.511525616981089,0.676964319078252,0.905200457666069
"SRBr103",0.4121898568701,0.182596224127337,0.113707668147981,0.292772969929501,100000,99909,99892,99713,99231,100238,0.199780668364838,0.098688657861203,0.0888290328439325
"SRBr104",0.124696842161939,0.618287886027247,0.503882611868903,0.818601221777499,99941,100132,99478,99915,99876,100190,0.430291736964136,0.00583320274017751,0.45766430767253
"SSDr101",0.398740470409393,0.138452414656058,0.974844442447647,0.0732154010329396,100122,100275,99872,99457,99981,99846,0.637421384686604,0.0233739619143307,0.0408129238057882
"SSDr102",0.286929477006197,0.659556060563773,0.35523721948266,0.818153269821778,100377,99880,99882,99991,100515,99638,0.772542651277035,0.158924347953871,0.134000565391034
"SSDr103",0.754023731686175,0.711509958375245,0.547674169531092,0.121018419740722,99294,99673,99613,100378,99798,100253,0.813105649547651,0.211182903731242,0.345926851732656
"SSDr104",0.0947218888904899,0.835757483029738,0.268492717994377,0.359744952991605,100426,100232,100158,100031,99809,99879,0.706970904953778,0.789129246026278,0.048328026663512
"SSDr105",0.586342210881412,0.625610560178757,0.311784712132066,0.988385408883914,100040,99815,100119,99864,100225,99955,0.512605177238584,0.471798646496609,0.904845011187717
"SSDr106",0.703335030935705,0.130790709750727,0.697811052436009,0.210867325542495,100365,100093,99798,99522,99714,100224,0.0192741171922535,0.801597730955109,0.690860128495842
"SSDr107",0.499277200549841,0.408950096461922,0.823373686522245,0.11778819700703,100424,100428,100369,99972,99732,99786,0.0374188201967627,0.920485903974622,0.978826210135594
"SSDr108",0.689499837812036,0.726079212967306,0.213741734623909,0.730066620744765,100260,100086,100479,99429,99813,100250,0.0598698628600687,0.299118091352284,0.448925261618569
"SSDr109",0.779824514873326,0.679501624545082,0.812982431380078,0.211165598593652,99880,100149,100282,99922,99237,100155,0.868694168282673,0.65979375038296,0.54396327259019
"SSDr110",0.951718436088413,0.677792177302763,0.352239131228998,0.556676597101614,99852,100242,100295,100189,100097,99665,0.598732848418877,0.0617274448741227,0.513658002251759
"STPr101",0.652252777479589,0.938238264992833,0.0907301851548254,0.329939596587792,100102,100282,99508,100469,99530,100303,0.782471622573212,0.617152013117447,0.96756049618125
"STPr102",0.822868133429438,0.709631271194667,0.755611546104774,0.0492634971160442,99539,100060,99812,99818,100187,100064,0.965672164456919,0.563326961593702,0.242998279863968
"STPr103",0.734856061870232,0.684412140864879,0.539051201427355,0.291121206246316,99801,99927,101038,100163,100394,100304,0.875976531067863,0.821396168321371,0.500938595272601
"STPr104",0.59690543776378,0.335148574318737,0.170385133707896,0.315947211580351,100182,100270,100224,99556,99836,100178,0.809132020920515,0.257828011410311,0.182151147164404
"SURr101",0.982818300137296,0.661158118164167,0.811122308950871,0.717548633459955,100284,99884,99951,100073,100273,99959,0.557550325058401,0.918808148009703,0.0863569835200906
"SURr102",0.205719156889245,0.618974319193512,0.476252652239054,0.429341049632058,100518,100045,100012,99615,100117,99986,0.531035077758133,0.961433977354318,0.666993458988145
"SURr103",0.400784853147343,0.508138885023072,0.12080503674224,0.230327737983316,100385,99708,100408,99644,99752,100090,0.941544297849759,0.630185171728954,0.381209656363353
"SURr104",0.624680401291698,0.201980672543868,0.409935062285513,0.0885266710538417,99865,99859,100178,100405,99856,99641,0.3695454292465,0.745288549456745,0.243232778739184
"SURr105",0.820232101948932,0.070254789898172,0.376625797944143,0.852811709512025,99358,99838,99939,99145,100288,100120,0.38204308017157,0.457358845276758,0.123640047619119
"SVKr101",0.0133739777375013,0.24372209678404,0.371306382352486,0.391723613720387,100168,99632,99887,100424,99739,100297,0.320784701034427,0.687018499244004,0.609429968288168
"SVKr102",0.0763633227907121,0.269568080082536,0.795506703900173,0.578417655546218,100210,99709,99922,99936,100391,100251,0.158614967484027,0.947006561094895,0.255160994594917
"SVKr103",0.43710509990342,0.911738463444635,0.265779532957822,0.140609024092555,100110,100160,100113,100412,99882,100596,0.437935939757153,0.491308768745512,0.546509069390595
"SVKr104",0.959895954001695,0.608748835744336,0.36550079472363,0.806129338685423,100241,99583,100016,100429,100112,99345,0.236949982587248,0.745400442508981,0.144165806937963
"SVNr101",0.14277704525739,0.47045312426053,0.400494981557131,0.445409295381978,100266,100314,100236,99789,99774,100127,0.803569284267724,0.696470798691735,0.578710198635235
"SVNr102",0.484767721500248,0.789855627343059,0.382929525338113,0.68936518067494,99745,100102,100291,100079,100082,99634,0.656582518480718,0.666147849755362,0.15658867591992
"SVNr103",0.768021899741143,0.948879422154278,0.552312286570668,0.529827538179234,99806,100341,99857,99662,100056,99895,0.956693635322154,0.358736109687015,0.883044881979004
"SVNr104",0.53261217684485,0.451818254077807,0.556663997238502,0.397654672153294,99938,100059,100631,100319,100156,99798,0.583411576459184,0.430781461531296,0.0847813838627189
"SVNr105",0.0520984653849155,0.165805494878441,0.959716927958652,0.878607382532209,99885,100068,99740,100351,99987,99833,0.739496630849317,0.761924432124943,0.86002873419784
"SVNr106",0.310657633468509,0.693157674511895,0.403973097214475,0.36452139983885,100899,100170,99784,100266,100082,100492,0.341716010356322,0.814663148019463,0.602847290690988
"SVNr107",0.31726325629279,0.134407586883754,0.681364354211837,0.889411698561162,100028,99971,99661,100162,99784,100280,0.33175186929293,0.860743172466755,0.515313129173592
"SVNr108",0.59714200720191,0.903173813829198,0.925980693427846,0.863180784042925,99667,99921,100717,99673,100406,100246,0.0433130452875048,0.487427813000977,0.334651739569381
"SVNr109",0.764072907855734,0.472215651068836,0.895492288982496,0.725601967424154,99962,100453,100226,99687,99447,99707,0.834219239186496,0.873587883077562,0.337274604244158
"SVNr110",0.535544204292819,0.402432180941105,0.805423771962523,0.0969626952428371,100187,100198,100635,99641,99866,100168,0.957992112729698,0.792142935795709,0.411279269028455
"SVNr111",0.697318652877584,0.834529645973817,0.83967415522784,0.0559059004299343,99888,100126,99814,99862,100312,99887,0.142786650452763,0.348459279397503,0.0507989353500307
"SVNr112",0.27086394187063,0.000583107117563486,0.515582909574732,0.264108941424638,100260,100626,100196,100079,100318,99832,0.495597775792703,0.440428768051788,0.250732709886506
"SWEr101",0.0539007370825857,0.711969120195135,0.789587576407939,0.992866348242387,99931,100201,100121,100124,100044,99868,0.364836938912049,0.0702810974325985,0.327903036493808
"SWEr102",0.556216390803456,0.321461143204942,0.8303055355791,0.284982102457434,99568,100203,100287,100480,100215,100185,0.940868367440999,0.368893294828013,0.752304440597072
"SWEr103",0.922923256410286,0.298493838636205,0.611178059363738,0.349036710103974,99830,99736,99646,100256,99327,100237,0.514042569091544,0.0436085099354386,0.163625032873824
"SWEr104",0.800637833075598,0.2684104104992,0.732102799927816,0.379662723746151,100367,99899,99781,99958,100477,100052,0.94848047546111,0.190108884125948,0.748661831719801
"SWEr105",0.892788766184822,0.911499244859442,0.960221369983628,0.0752779045142233,100201,99910,99725,99639,100425,100009,0.9224686936941,0.714070974383503,0.949732588138431
"SWEr106",0.799164821626619,0.192915474064648,0.524490293581039,0.030621106736362,100242,100252,100824,100372,100036,100389,0.652966220164672,0.4991993336007,0.618214508984238
"SWEr107",0.19890496134758,0.771088066045195,0.367699212860316,0.769989773165435,100455,99629,99881,99638,99495,99546,0.0285292686894536,0.525318364379928,0.376944065559655
"SWEr108",0.514102187240496,0.744517522864044,0.26765291322954,0.895444987574592,99373,100358,99625,100402,100087,99667,0.579427398741245,0.33872775384225,0.779526686295867
"SWZr101",0.652443012222648,0.770997003652155,0.251181890489534,0.783214318333194,99977,100549,99300,100005,99993,99954,0.511664887657389,0.992450642632321,0.905830506235361
"SWZr102",0.85015589883551,0.322096872376278,0.95079970639199,0.474495507311076,100127,100051,100006,99689,100315,99931,0.345821349415928,0.178610083879903,0.090262517798692
"SWZr103",0.548430827213451,0.0674657598137856,0.958868523593992,0.928617876954377,100245,100329,100458,99765,100010,100160,0.661889819195494,0.146481140749529,0.0902021538931876
